condition_name,agent_name,mean_reward,std_reward,ci95_reward,n_observations
high_congestion_zero_on_collision_cb_transparent_ratio06_halt3,RiskAverseEpsilonGreedyAgent_2,3376.280702599399,954.4580971685776,341.5484436082893,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt3,RiskAverseUCBAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,RandomAgent_1,1990.7378777734748,239.74416317879547,85.79134698610747,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,EpsilonGreedyAgent_1,5193.688517965566,427.7863998608821,153.0813971851836,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,UCB_BaselineAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,RiskAverseEpsilonGreedyAgent_1,3359.5074939716806,447.71743475385534,160.21362642331553,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,RiskAverseUCBAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,RandomAgent_2,1955.8510606660388,226.44667941742912,81.03290353419027,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,EpsilonGreedyAgent_2,5361.7390220673005,404.00878864997577,144.57268828963353,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,UCB_BaselineAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,RiskAverseEpsilonGreedyAgent_2,3442.331363030637,508.69434492742994,182.0339334934838,30
high_congestion_zero_on_collision_cb_opaque_ratio06_halt5,RiskAverseUCBAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,RandomAgent_1,1.9936393712672378,1.9748640499992167,0.7066960242845131,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,EpsilonGreedyAgent_1,0.17866617438310553,1.0083856615023365,0.36084617466680435,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,UCB_BaselineAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,RiskAverseEpsilonGreedyAgent_1,0.1917983260034972,0.568980883925272,0.20360719441119868,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,RiskAverseUCBAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,RandomAgent_2,1.800722034962276,1.817771456211044,0.6504811615577913,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,EpsilonGreedyAgent_2,0.43535598534411096,1.0315953506393425,0.36915165525824456,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,UCB_BaselineAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,RiskAverseEpsilonGreedyAgent_2,0.07108515755636716,0.33340140428780063,0.11930616029045431,30
high_congestion_zero_on_collision_cb_transparent_ratio06_halt5,RiskAverseUCBAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,RandomAgent_1,1987.4572730971365,219.69123991302007,78.61550055393839,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,EpsilonGreedyAgent_1,7899.350104667212,838.8591180371204,300.1818801916421,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,UCB_BaselineAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,RiskAverseEpsilonGreedyAgent_1,6260.624158717577,1569.0044292934883,561.4610242497145,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,RiskAverseUCBAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,RandomAgent_2,1994.5997618796719,249.29853825551137,89.210336197664,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,EpsilonGreedyAgent_2,7695.049902828441,1153.53252128729,412.78631138023985,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,UCB_BaselineAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,RiskAverseEpsilonGreedyAgent_2,6772.851058557549,1402.1998561974315,501.77077436162443,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt3,RiskAverseUCBAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,RandomAgent_1,2083.870812193016,330.097804794365,118.12398239428964,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,EpsilonGreedyAgent_1,7965.4440687594,1178.7092557553906,421.79569010333756,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,UCB_BaselineAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,RiskAverseEpsilonGreedyAgent_1,6323.626733554772,1562.877628894856,559.2685768843883,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,RiskAverseUCBAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,RandomAgent_2,2097.2939663298926,332.90208942202804,119.1274827604705,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,EpsilonGreedyAgent_2,7888.469671710596,915.2745309773729,327.5267845251618,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,UCB_BaselineAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,RiskAverseEpsilonGreedyAgent_2,6062.546367783394,1228.7846726587459,439.7149479074405,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt3,RiskAverseUCBAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,RandomAgent_1,1998.2540618073929,245.26404193417366,87.7666102306634,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,EpsilonGreedyAgent_1,8243.4285935008,634.3694861430592,227.0062052042961,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,UCB_BaselineAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,RiskAverseEpsilonGreedyAgent_1,6217.013644908346,1264.2515027097977,452.4065900440538,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,RiskAverseUCBAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,RandomAgent_2,2022.2789140889608,269.87610811910787,96.57392500371179,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,EpsilonGreedyAgent_2,8036.090492283331,951.8696419965772,340.6221768209162,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,UCB_BaselineAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,RiskAverseEpsilonGreedyAgent_2,5929.39821466205,1135.495629674114,406.3318926097492,30
high_congestion_zero_on_collision_cb_opaque_ratio08_halt5,RiskAverseUCBAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,RandomAgent_1,895.268059667718,1047.8638111186242,374.97324907476207,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,EpsilonGreedyAgent_1,3519.7178220614123,4145.189316986026,1483.3369467745501,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,UCB_BaselineAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,RiskAverseEpsilonGreedyAgent_1,2665.61264771479,3158.543880262226,1130.2704116318182,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,RiskAverseUCBAgent_1,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,RandomAgent_2,896.2658843319896,1052.1405282992466,376.50365266306795,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,EpsilonGreedyAgent_2,3420.9601971667284,4036.0945561801245,1444.2978879938553,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,UCB_BaselineAgent_2,0.0,0.0,0.0,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,RiskAverseEpsilonGreedyAgent_2,2633.861435051391,3217.7307975558265,1151.4501779762713,30
high_congestion_zero_on_collision_cb_transparent_ratio08_halt5,RiskAverseUCBAgent_2,0.0,0.0,0.0,30
